Year,Artist,Average Rating
2015,majical cloudz,8.0
2015,lightning bolt,8.0
2015,laraaji,8.0
2015,kurt stenzel,8.0
2015,kneebody and daedelus,8.0
2015,karin krog,8.0
2015,kacey musgraves,8.0
2015,julio bashmore,8.0
2015,jay rock,8.0
2015,janet jackson,8.0
2015,jackson c. frank,8.0
2015,high on fire,8.0
2015,gwenno,8.0
2015,gabi,8.0
2015,fuck the facts,8.0
2015,fred thomas,8.0
2015,false,8.0
2015,earl sweatshirt,8.0
2015,dungen,8.0
2015,drive-by truckers,8.0
2015,dr. yen lo,8.0
2015,dj koze,8.0
2015,dilly dally,8.0
2015,deradoorian,8.0
2015,dawn richard,8.0
2015,david borden,8.0
2015,circuit des yeux,8.0
2015,christine and the queens,8.0
2015,carla morrison,8.0
2015,black cilice,8.0
2015,beach slang,8.0
2015,young thug,7.97
2015,visionist,7.9
2015,torche,7.9
2015,the world is a beautiful place & i am no longer afraid to die,7.9
2015,the deslondes,7.9
2015,the breathing effect,7.9
2015,swans,8.0
2015,stephan mathieu,7.9
2015,speedy ortiz,7.9
2015,smurphy,7.9
2015,sly and the family stone,7.9
2015,sicko mobb,7.9
2015,reatards,7.9
2015,rabit,7.9
2015,pinkish black,7.9
2015,obnox,7.85
2015,napalm death,7.9
2015,myrkur,7.9
2015,my morning jacket,7.9
2015,lino capra vaccina,7.9
2015,jenny hval,7.9
2015,james blackshaw,7.9
2015,hop along,7.9
2015,galcher lustwerk,7.9
2015,dj sotofett,7.9
2015,dj paypal,7.9
2015,curren$y,7.9
2015,coliseum,7.9
2015,cloud rat,7.9
2015,"bitchin bajas, natural information society",7.9
2015,wrekmeister harmonies,7.8
2015,wolf eyes,7.8
2015,windhand,7.8
2015,vanessa carlton,7.8
2015,unwound,7.8
2015,ty money,7.8
2015,thee oh sees,7.8
2015,the weather station,7.8
2015,the soft moon,7.8
2015,the chemical brothers,7.8
2015,strategy,7.8
2015,six organs of admittance,7.7
2015,savant,7.8
2015,ryuichi sakamoto,7.8
2015,rae sremmurd,7.8
2015,prefuse 73,7.8
2015,phil cook,7.8
2015,people of the north,7.8
2015,pc worship,7.8
2015,natasha kmeto,7.8
2015,mga,7.8
2015,madeon,7.8
2015,m.c. schmidt,7.8
2015,low,7.8
2015,london o'connor,7.8
2015,little simz,7.8
2015,lamb of god,7.8
2015,lakker,7.8
2015,laddio bolocko,7.8
2015,kowloon walled city,7.8
2015,joan shelley,7.8
2015,jeff bridges,7.8
2015,jan st. werner,7.8
2015,jaala,7.8
2015,health,7.8
2015,girlpool,7.8
2015,girl band,7.5
2015,gaussian curve,7.8
2015,freddie gibbs,7.8
2015,failure,7.8
2015,earthly,7.8
2015,duke ellington,7.8
2015,drinks,7.8
2015,dick diver,7.8
2015,dan friel,7.8
2015,cana,7.8
2015,bully,7.8
2015,aye nako,7.8
2015,anthony naples,7.8
2015,anna von hausswolff,7.8
2015,a$ap rocky,7.8
2015,wreckless eric,7.7
2015,wilco,7.7
2015,weyes blood,7.7
2015,vic spencer,7.7
2015,ty dolla $ign,7.25
2015,time wharp,7.7
2015,the necks,7.7
2015,the libertines,7.7
2015,the hotelier,7.7
2015,the coneheads,7.7
2015,rose mcdowall,7.7
2015,rival consoles,7.7
2015,petite noir,7.95
2015,monk parker,7.7
2015,"lil b, chance the rapper",7.7
2015,lianne la havas,7.7
2015,ilyas ahmed,7.7
2015,"glenn kotche, john luther adams",7.7
2015,four tet,7.7
2015,flicia atkinson,7.7
2015,flesh world,7.7
2015,father,7.7
2015,f ingers,7.7
2015,eartheater,7.6
2015,daniel.t.,7.7
2015,daniel bachman,7.7
2015,"colin stetson, sarah neufeld",7.7
2015,cold beat,7.7
2015,cloakroom,7.7
2015,chvrches,7.7
2015,chevel,7.7
2015,bitchin bajas,7.7
2015,bert jansch,7.7
2015,algiers,7.7
2015,akitsa,7.7
2015,xibalba,7.6
2015,wiki,7.6
2015,wax idols,7.6
2015,uniform,7.6
2015,title fight,7.6
2015,tim hecker,7.6
2015,the kitchen cinq,7.6
2015,"the body, thou",7.6
2015,shopping,7.45
2015,seven davis jr.,7.6
2015,pond,7.6
2015,pole,7.6
2015,philip jeck,7.6
2015,"oren ambarchi, jim orourke",7.6
2015,no joy,7.6
2015,nicolas jaar,7.6
2015,mick jenkins,7.6
2015,mcferrdog,7.6
2015,magic circle,7.6
2015,lena willikens,7.6
2015,led zeppelin,8.35
2015,kode9,7.6
2015,jlin,8.05
2015,jefre cantu-ledesma,7.6
2015,jawbox,7.6
2015,inventions,7.6
2015,ilovemakonnen,7.15
2015,home blitz,7.6
2015,gonno,7.6
2015,godspeed you! black emperor,7.6
2015,foxing,7.6
2015,florence and the machine,7.6
2015,fetty wap,7.6
2015,faith no more,6.8
2015,erase errata,7.6
2015,elephant micah,7.6
2015,ecstatic vision,7.6
2015,downtown boys,7.6
2015,donnacha costello,7.6
2015,dm-funk,7.6
2015,dj firmeza,7.6
2015,destroyer,7.6
2015,desaparecidos,7.6
2015,deaf wish,7.6
2015,dave douglas,7.6
2015,colleen,7.6
2015,chastity belt,7.6
2015,charles cohen,7.6
2015,calexico,7.6
2015,breakfast in fur,7.6
2015,blanck mass,7.6
2015,bing & ruth,7.6
2015,ava luna,7.6
2015,all dogs,7.6
2015,young guv,7.5
2015,twerps,7.5
2015,toro y moi,7.05
2015,the underachievers,7.5
2015,the sonics,7.5
2015,the silence,7.5
2015,the mantles,7.5
2015,"the body, krieg",7.5
2015,the amazing,7.5
2015,steve hauschildt,7.5
2015,snooty garbagemen,7.5
2015,smokey,7.5
2015,sleaford mods,7.5
2015,sir richard bishop,7.5
2015,sightings,7.5
2015,sarah kirkland snider,7.5
2015,samo sound boy,7.5
2015,"s. araw ""trio"" xi",7.5
2015,richard thompson,7.5
2015,red death,7.5
2015,pwr bttm,7.5
2015,panopticon,7.5
2015,mozzy,7.5
2015,mourn,7.5
2015,marina and the diamonds,7.5
2015,mac mccaughan,7.5
2015,lucki eck$,7.5
2015,lone,7.5
2015,loke rahbek & puce mary,7.5
2015,lizzo,7.5
2015,le1f,7.5
2015,lana del rey,7.5
2015,junglepussy,7.5
2015,jon hopkins,7.5
2015,fort romeau,7.5
2015,eskimeaux,7.5
2015,drainolith,7.5
2015,dj roc,7.5
2015,des ark,7.5
2015,dave cloud & the gospel of power,7.5
2015,cult leader,7.5
2015,crypt sermon,7.5
2015,cool uncle,7.5
2015,container,7.5
2015,christian scott,7.5
2015,christian rich,7.5
2015,broken water,7.5
2015,"brian chippendale, greg saunier",7.5
2015,beauty pill,7.5
2015,battles,7.5
2015,atelje,7.5
2015,ashley monroe,7.5
2015,arthur,7.5
2015,abyss,7.5
2015,young dro,7.4
2015,years & years,7.4
2015,wolf alice,7.4
2015,william basinski,7.4
2015,watkins family hour,7.4
2015,warren g,7.4
2015,venetian snares,7.4
2015,vattnet viskar,7.4
2015,ultimate painting,7.4
2015,the supreme jubilees,7.4
2015,the sidekicks,7.4
2015,the internet,7.4
2015,the foreign exchange,7.4
2015,tamaryn,7.4
2015,sumac,7.4
2015,secret circuit,7.4
2015,sarah bethe nelson,7.4
2015,sam prekop,7.4
2015,sam binga,7.4
2015,risn murphy,7.4
2015,r. andrew lee,7.4
2015,pill,7.4
2015,pile,7.4
2015,mutoid man,7.4
2015,milo,7.4
2015,mike krol,7.4
2015,meek mill,7.4
2015,major lazer,7.4
2015,main attrakionz,7.4
2015,low jack,7.4
2015,leviathan,7.4
2015,laura marling,7.4
2015,lady lamb the beekeeper,7.4
2015,kylesa,7.4
2015,kehlani,7.4
2015,john tejada,7.4
2015,joey anderson,7.4
2015,jamie woon,7.4
2015,itasca,7.4
2015,idjut boys,7.4
2015,ibeyi,7.4
2015,hunee,7.4
2015,hudson mohawke,7.4
2015,holly miranda,7.4
2015,graveyard,7.4
2015,felix k,7.4
2015,faith healer,7.4
2015,en,7.4
2015,eleventh dream day,7.4
2015,du blonde,7.4
2015,doe paoro,7.4
2015,diggs duke,7.4
2015,dej loaf,7.4
2015,"david kauffman, eric caboor",7.4
2015,cooly g,7.4
2015,colleen green,7.4
2015,carly rae jepsen,7.4
2015,braids,7.4
2015,boosie badazz,7.4
2015,"black twig pickers, steve gunn",7.4
2015,bill fay,7.4
2015,andr bratten,7.55
2015,an autumn for crippled children,7.4
2015,white gzus,7.3
2015,various artists,7.38
2015,tut,7.3
2015,the edge of daybreak,7.3
2015,the dead weather,7.3
2015,teen daze,7.3
2015,suzanne kraft,7.3
2015,squarepusher,7.3
2015,special request,7.3
2015,sorority noise,7.3
2015,shana cleveland & the sandcastles,7.3
2015,"ryan hemsworth, lucas",7.3
2015,rustie,7.3
2015,ranger,7.3
2015,"popol vuh, florian fricke",7.3
2015,phantom posse,7.3
2015,palmbomen ii,7.3
2015,oddisee,7.3
2015,nef the pharaoh,7.3
2015,"muja messiah, i self devine",7.3
2015,michael stasis,7.3
2015,michael rault,7.3
2015,mac miller,7.3
2015,mac demarco,7.3
2015,liam hayes,7.3
2015,karamika,7.3
2015,kaitlyn aurelia smith,7.3
2015,jennylee,7.3
2015,jazz cartier,7.3
2015,insect ark,7.3
2015,hot chip,7.3
2015,hatchback,7.3
2015,grooms,7.3
2015,goldlink,7.3
2015,goatsnake,7.3
2015,glen hansard,7.3
2015,george fitzgerald,7.3
2015,f(x),7.3
2015,eternal summers,7.3
2015,elvis depressedly,7.3
2015,eagles of death metal,7.3
2015,dj spinn,7.3
2015,dj rashad,7.3
2015,disasterpeace,7.3
2015,deiphago,7.3
2015,chinx,7.3
2015,blondes,7.3
2015,blawan,7.3
2015,"berner, the jacka",7.3
2015,beatriz ferreyra,7.3
2015,ancient warfare,7.3
2015,albert hammond jr.,7.3
2015,alasdair roberts,7.3
2015,adele,7.3
2015,zombi,7.2
2015,zex,7.2
2015,youth lagoon,7.2
2015,tunde olaniran,7.2
2015,tropical trash,7.2
2015,tink,7.2
2015,this is the kit,7.2
2015,the weeknd,7.2
2015,the spook school,7.2
2015,the national,7.2
2015,the go! team,7.2
2015,the game,7.2
2015,the dodos,7.2
2015,tal national,7.2
2015,suuns and jerusalem in my heart,7.2
2015,son lux,7.2
2015,"robyn, la bagatelle magique",7.2
2015,ratking,7.2
2015,radical dads,7.2
2015,paul de jong,7.2
2015,olga bell,7.2
2015,nosaj thing,7.2
2015,nils frahm,7.25
2015,new order,7.2
2015,natalie prass,7.75
2015,nadia reid,7.2
2015,mg,7.2
2015,mewithoutyou,7.2
2015,mew,7.2
2015,matrixxman,7.2
2015,"madlib, m.e.d., blu",7.2
2015,lupe fiasco,7.2
2015,lubomyr melnyk,7.2
2015,knxwledge,7.2
2015,joanna gruesome,7.2
2015,jack name,7.2
2015,iron & wine,7.2
2015,institute,7.2
2015,hiss golden messenger,7.2
2015,"hieroglyphic being, j.i.t.u. ahn-sahm-buhl",7.2
2015,helm,7.2
2015,glassine,7.2
2015,ghostface killah & adrian younge,7.2
2015,g herbo,7.2
2015,fifth harmony,7.2
2015,everything everything,7.2
2015,eula,7.2
2015,endless bummer,7.2
2015,ellie goulding,7.2
2015,deantoni parks,7.2
2015,dan deacon,7.2
2015,chris crack,7.2
2015,cavanaugh,7.2
2015,botany,7.2
2015,boogie,7.2
2015,blackalicious,7.2
2015,bilal,7.2
2015,benot pioulard,7.2
2015,babyface,7.2
2015,anna caragnano & donato dozzy,7.2
2015,andrew hung,7.1
2015,alex g,7.2
2015,alessandro cortini,7.2
2015,zhala,7.1
2015,zachary cale,7.1
2015,yo la tengo,7.1
2015,valet,7.1
2015,unknown mortal orchestra,7.1
2015,tropic of cancer,7.1
2015,tree,7.1
2015,tinashe,7.1
2015,tenement,7.1
2015,stellar om source,7.1
2015,sarah cracknell,7.1
2015,panda bear,7.9
2015,negative scanner,7.1
2015,"merzbow, jim orourke, akira sakata, chikamorachi",7.1
2015,menace beach,7.1
2015,meg baird,7.1
2015,mas ysa,7.1
2015,lou barlow,7.1
2015,la luz,7.1
2015,kosmo kat,7.1
2015,kevin gates,7.15
2015,juicy j,7.1
2015,jill scott,7.1
2015,"jeremiah jae, l'orange",7.1
2015,illfightyou,7.1
2015,ghost culture,7.1
2015,gacha,7.1
2015,ffs,7.1
2015,farao,7.1
2015,enya,7.1
2015,dornik,7.1
2015,doomtree,7.1
2015,chief keef,7.25
2015,cassie ramone,7.1
2015,cara stacey,7.1
2015,big sean,7.1
2015,anamai,7.1
2015,yonatan gat,7.0
2015,yautja,7.0
2015,wire,7.0
2015,white widows pact,7.0
2015,wand,7.0
2015,villagers,7.0
2015,veruca salt,7.0
2015,tom brosseau,7.0
2015,tica douglas,7.0
2015,the king khan & bbq show,7.0
2015,the jon spencer blues explosion,7.0
2015,the advisory circle,7.0
2015,tei shi,7.0
2015,ted hearne,7.0
2015,swervedriver,7.0
2015,sonny and the sunsets,7.0
2015,skylar spence,7.0
2015,shining,7.0
2015,shilpa ray,7.0
2015,sharon van etten,7.0
2015,run the jewels,7.0
2015,rick ross,7.05
2015,quarterbacks,7.0
2015,pika,7.0
2015,pete rock,7.0
2015,peals,7.0
2015,peaches,7.0
2015,pavement,7.0
2015,of montreal,7.0
2015,noveller,7.0
2015,nap eyes,7.0
2015,moscow club,7.0
2015,migos,7.0
2015,mercury rev,7.0
2015,max richter,7.0
2015,martin courtney,7.0
2015,mark lanegan,7.0
2015,lindi ortega,7.0
2015,leon bridges,7.0
2015,laura stevenson,7.0
2015,katie dey,7.0
2015,julien baker,7.0
2015,joshua abrams,7.0
2015,johnny jewel,7.0
2015,john moreland,7.0
2015,joey bada$$,7.0
2015,jodeci,7.0
2015,j dilla,7.0
2015,hagerty-toth band,7.0
2015,frankie cosmos,7.0
2015,fox millions duo,7.0
2015,evan caminiti,7.0
2015,dutch uncles,7.0
2015,"drake, future",7.0
2015,dope body,7.0
2015,dit,7.0
2015,disappears,7.0
2015,daniele baldelli,7.0
2015,damon & naomi,7.0
2015,crosss,7.0
2015,corrections house,7.0
2015,chester watson,7.0
2015,cass mccombs,7.0
2015,carter tutti,7.0
2015,bruce brubaker,7.0
2015,boof,7.0
2015,blur,7.0
2015,beatking,7.0
2015,ascension,7.0
2015,anderson .paak,7.0
2015,amir alexander,7.0
2015,young l,6.9
2015,white out,6.9
2015,tyondai braxton,6.9
2015,two gallants,6.9
2015,twin river,6.9
2015,tufthunter,6.9
2015,thomas brinkmann,6.9
2015,the velvet teen,6.9
2015,the tough alliance,6.9
2015,the roadside graves,6.9
2015,the chills,6.9
2015,t.i.,6.9
2015,spraynard,6.9
2015,slug,6.9
2015,sasha go hard,6.9
2015,ro maron,6.9
2015,quelle chris,6.9
2015,pale blue,6.9
2015,nozinja,6.9
2015,mike cooper,6.9
2015,micachu and the shapes,6.9
2015,mark barrott,6.9
2015,krill,6.9
2015,kid606,6.9
2015,kate boy,6.9
2015,jupiter jax,6.9
2015,john carpenter,7.25
2015,jessie jones,6.9
2015,james murphy,6.9
2015,jaakko eino kalevi,6.9
2015,houndstooth,6.9
2015,helen,6.9
2015,heathered pearls,6.9
2015,gangrene,6.9
2015,fake palms,6.9
2015,ezra furman,6.9
2015,estelle,6.9
2015,donato dozzy,6.9
2015,danny l harle,6.9
2015,d.r.a.m.,6.9
2015,clutch,6.9
2015,clark,6.9
2015,christopher owens,6.9
2015,cfcf,6.9
2015,california x,6.9
2015,bad bad hats,6.9
2015,american wrestlers,6.9
2015,amen dunes,6.9
2015,!!!,6.9
2015,young fathers,6.8
2015,widowspeak,6.8
2015,white reaper,6.8
2015,vito ricci,6.8
2015,trust fund,6.8
2015,theesatisfaction,6.8
2015,the armed,6.8
2015,the arcs,6.8
2015,stone jack jones,6.8
2015,slayer,6.8
2015,sherwood & pinch,6.8
2015,sassyblack,6.8
2015,salad boys,6.8
2015,roach gigz,6.8
2015,retch,6.8
2015,raury,6.8
2015,rahel,6.8
2015,punch brothers,6.8
2015,public image ltd,6.8
2015,pearl charles,6.8
2015,peacers,6.8
2015,passion pit,6.8
2015,nicolay,6.8
2015,nick diamonds,6.8
2015,nadastrom,7.1
2015,mike jones,6.8
2015,mavis staples,6.8
2015,leather corduroys,6.8
2015,"kool keith, l'orange",6.8
2015,kathryn calder,6.8
2015,joker,6.8
2015,jens-uwe beyer,6.8
2015,icky blossoms,6.8
2015,frog eyes,6.8
2015,flying saucer attack,6.8
2015,escort,6.8
2015,drew mcdowall,6.8
2015,doughboyz cashout,6.8
2015,doug hream blunt,6.8
2015,donmonique,6.8
2015,co la,6.8
2015,ciara,6.8
2015,childbirth,6.8
2015,bryce dessner,6.8
2015,bomba estreo,6.8
2015,bjrk,7.7
2015,adult mom,6.8
2015,you blew it!,6.7
2015,"tyler, the creator",6.7
2015,tropics,6.7
2015,trae tha truth,6.7
2015,the very best,6.7
2015,the tallest man on earth,6.7
2015,the orb,6.7
2015,the cribs,6.7
2015,the blue jean committee,6.7
2015,the alchemist,6.7
2015,sweet cobra,6.7
2015,stern,6.7
2015,screaming females,6.7
2015,robert glasper trio,6.7
2015,rima kato,6.7
2015,prinzhorn dance school,6.7
2015,pelican,6.7
2015,paul mccartney,6.7
2015,namie amuro,6.7
2015,nadine shah,6.7
2015,mike will made-it,6.7
2015,michael angelo,6.7
2015,metz,6.7
2015,matthew e. white,6.7
2015,jesse malin,6.7
2015,gum,6.7
2015,g-eazy,6.7
2015,fuzz,6.7
2015,foals,6.7
2015,"fennesz, king midas sound",6.7
2015,etiquette,6.7
2015,ducktails,6.7
2015,cannibal ox,6.7
2015,beirut,6.7
2015,beat spacek,6.7
2015,air waves,6.7
2015,advance base,6.7
2015,will butler,6.6
2015,turnover,6.6
2015,the mountain goats,6.6
2015,surfer blood,6.6
2015,sophie,6.6
2015,purity ring,6.6
2015,puff daddy,6.6
2015,psychic reality,6.6
2015,princess chelsea,6.6
2015,nicole dollanganger,6.6
2015,moon duo,6.6
2015,maxo kream,6.6
2015,long beard,6.6
2015,lee bannon,6.6
2015,jos gonzlez,6.6
2015,jason derulo,6.6
2015,james ferraro,6.6
2015,heather woods broderick,6.6
2015,heartless bastards,6.6
2015,"french montana, fetty wap",6.6
2015,ex-cult,6.6
2015,disclosure,6.6
2015,destruction unit,6.6
2015,corrina repp,6.6
2015,belle and sebastian,6.6
2015,axis: sova,6.6
2015,2 chainz,6.6
2015,young ejecta,6.5
2015,wavves,6.5
2015,two-9,6.5
2015,thursday,6.5
2015,the church,6.5
2015,tearjerker,6.5
2015,sunn o))),6.5
2015,snoop dogg,6.5
2015,ron morelli,6.5
2015,ricked wicky,6.7
2015,nite fields,6.5
2015,klsch,6.5
2015,john renbourn,6.5
2015,jam city,6.5
2015,j fernandez,6.5
2015,gunplay,6.5
2015,future brown,6.5
2015,florian kupfer,6.5
2015,fllakzoid,6.5
2015,dan lissvik,6.5
2015,basic soul unit,6.5
2015,anasazi,6.5
2015,william ryan fritch,6.4
2015,trey songz,6.4
2015,the-dream,6.4
2015,telekinesis,6.4
2015,strange wilds,6.4
2015,sexwitch,6.4
2015,ne-yo,6.4
2015,mueller & roedelius,6.4
2015,modest mouse,6.4
2015,luke vibert,6.4
2015,lower,6.4
2015,liturgy,6.4
2015,larry gus,6.4
2015,kirk knight,6.4
2015,kate pierson,6.4
2015,jimmy whispers,6.4
2015,herbert,6.4
2015,gucci mane,6.4
2015,grave babies,6.4
2015,geotic,6.4
2015,french montana,6.4
2015,eskmo,6.4
2015,ema,6.4
2015,big grams,6.4
2015,best coast,6.4
2015,bankroll fresh,6.4
2015,active child,6.4
2015,thin lizzy,6.3
2015,the vaccines,6.3
2015,"talib kweli, 9th wonder",6.3
2015,sweet john bloom,6.3
2015,steve earle & the dukes,6.3
2015,soak,6.3
2015,self defense family,6.3
2015,murs,6.3
2015,moritz von oswald trio,6.3
2015,mild high club,6.3
2015,laura welsh,6.3
2015,jib kidder,6.3
2015,jeff lynne's elo,6.3
2015,heems,6.3
2015,gaz coombes,6.3
2015,dj mustard,6.3
2015,delia gonzalez,6.3
2015,death,6.3
2015,craig finn,6.3
2015,action bronson,6.3
2015,towkio,6.2
2015,todd terje,6.2
2015,the black dog,6.2
2015,ryley walker,6.2
2015,rone,6.2
2015,"rome fortune, ceej",6.2
2015,public enemy,6.2
2015,omar souleyman,6.2
2015,niia x the range,6.2
2015,justin bieber,6.2
2015,jessy lanza,6.2
2015,"ghostface killah, badbadnotgood",6.2
2015,ghost,6.2
2015,flo morrissey,6.2
2015,eternal tapestry,6.2
2015,enslaved,6.2
2015,chilly gonzales,6.2
2015,ben khan,6.2
2015,azekel,6.2
2015,the juliana hatfield three,6.1
2015,t-pain,6.1
2015,sam cohen,6.1
2015,mikal cronin,6.1
2015,logic,6.1
2015,emmy the great,6.1
2015,diet cig,6.1
2015,chaos echoes,6.1
2015,wavves x cloud nothings,6.0
2015,verbal kent,6.0
2015,travis scott,6.0
2015,the prodigy,6.0
2015,the mothmen,6.0
2015,the fall,6.0
2015,the black ryder,6.0
2015,team sleep,6.0
2015,t. hardy morris,6.0
2015,sun kil moon,6.0
2015,st germain,6.0
2015,phosphorescent,6.0
2015,ms mr,6.0
2015,metric,6.0
2015,marrow,6.0
2015,mark ronson,6.0
2015,juan wauters,6.0
2015,joe plummer,6.0
2015,jeezy,6.0
2015,hundred waters,6.0
2015,guilty simpson,6.0
2015,fucked up,6.0
2015,foo fighters,6.0
2015,envy,6.0
2015,"connan mockasin, devont hynes",6.0
2015,class actress,6.0
2015,big noble,6.0
2015,autre ne veut,6.0
2015,trickfinger,5.9
2015,the wave pictures,5.9
2015,shlohmo,5.9
2015,royal thunder,5.9
2015,pictureplane,5.9
2015,og maco,5.9
2015,noel gallagher's high flying birds,5.9
2015,"mndr, sweet valley",5.9
2015,lapalux,5.9
2015,ken mode,5.9
2015,in camera,5.9
2015,boots,5.9
2015,andy kim,5.9
2015,the decemberists,5.7
2015,tanlines,5.8
2015,say lou lou,5.8
2015,nai harvest,5.8
2015,murder by death,5.8
2015,mo kolours,5.8
2015,looper,5.8
2015,lieutenant,5.8
2015,jason isbell,5.8
2015,fidlar,5.8
2015,briana marela,5.8
2015,willis earl beal,5.7
2015,the wombats,5.7
2015,rachel grimes,5.7
2015,hodgy,5.7
2015,east india youth,5.7
2015,"dave gahan, soulsavers",5.7
2015,casey veggies,5.7
2015,all we are,5.7
2015,the districts,5.6
2015,marching church,5.6
2015,lil durk,5.6
2015,django django,5.6
2015,crocodiles,5.6
2015,brian wilson,5.6
2015,brandon flowers,5.6
2015,two sheds,5.5
2015,trinidad james,5.5
2015,the pains of being pure at heart,5.5
2015,onra,5.5
2015,nate ruess,5.5
2015,lil wayne,5.95
2015,jadakiss,5.5
2015,dragged into sunlight / gnaw their tongues,5.5
2015,death cab for cutie,5.5
2015,crookers,5.5
2015,alessia cara,6.05
2015,a place to bury strangers,5.5
2015,wale,5.4
2015,slim twig,5.4
2015,refused,5.4
2015,"jessica lea mayfield, seth avett",5.4
2015,great lake swimmers,5.4
2015,doldrums,5.4
2015,amy winehouse,5.4
2015,ludacris,5.3
2015,gang of four,5.3
2015,san fermin,5.2
2015,neil young,5.2
2015,jeff the brotherhood,5.2
2015,"ben bridwell, iron & wine",5.2
2015,turn to crime,5.1
2015,madonna,5.1
2015,yacht,5.0
2015,todd rundgren/emil nikolaisen/hans-peter lindstrm,5.0
2015,statik selektah,5.0
2015,ratatat,5.0
2015,pope francis,5.0
2015,pimp c,5.0
2015,creepoid,5.0
2015,zomby,4.9
2015,yelawolf,4.9
2015,vetiver,4.9
2015,twin shadow,4.9
2015,ryn weaver,4.9
2015,parquet courts,6.2
2015,halsey,4.9
2015,s. carey,4.8
2015,jackson scott,4.8
2015,el vy,4.8
2015,coldplay,4.8
2015,howlin rain,4.7
2015,gardens & villa,4.7
2015,matt & kim,4.6
2015,prince,4.5
2015,palma violets,4.5
2015,muse,4.5
2015,the good life,4.4
2015,mikky ekko,4.3
2015,daughn gibson,4.3
2015,zedd,4.2
2015,teenage time killers,4.0
2015,ryan adams,5.65
2015,pins,4.0
2015,method man,4.0
2015,kurt cobain,4.0
2015,jean-michel jarre,4.0
2015,tyga,3.9
2015,mates of state,3.9
2015,ceremony,3.3
2015,night beds,3.2
2015,miley cyrus,3.0
2015,giorgio moroder,2.5
2015,the pop group,2.4
2015,mumford & sons,2.0
2016,stevie wonder,10.0
2016,public image ltd,10.0
2016,nina simone,10.0
2016,brian eno,9.0
2016,minutemen,9.5
2016,leonard cohen,9.0
2016,lauryn hill,9.5
2016,ice cube,9.5
2016,gas,9.5
2016,big star,9.5
2016,the roots,9.4
2016,erykah badu,9.4
2016,caetano veloso,9.4
2016,randy newman,8.4
2016,pulp,9.3
2016,bob dylan,8.57
2016,pj harvey,8.4
2016,manuel gttsching,9.2
2016,guided by voices,7.55
2016,terry riley,9.1
2016,suicide,9.1
2016,radiohead,9.1
2016,"prince, the revolution",9.3
2016,jay reatard,9.1
2016,chance the rapper,9.1
2016,this heat,9.0
2016,steve reich,8.3
2016,ryan adams,9.0
2016,ray charles,9.0
2016,otis redding,9.0
2016,nick cave & the bad seeds,9.0
2016,kanye west,9.0
2016,janet jackson,9.0
2016,george harrison,9.0
2016,frank ocean,9.0
2016,etta james,9.0
2016,bon iver,9.0
2016,anohni,9.0
2016,angelo badalamenti,9.0
2016,a tribe called quest,9.0
2016,julius eastman,8.9
2016,van morrison,8.8
2016,sunny day real estate,8.8
2016,pink floyd,8.8
2016,larry levan,8.8
2016,fingers inc.,8.8
2016,david bowie,8.94
2016,cornelius,8.8
2016,blood orange,8.8
2016,angel olsen,8.8
2016,william basinski,8.7
2016,ulver,7.6
2016,sun ra,8.7
2016,solange,8.7
2016,nicolas jaar,8.7
2016,the shaggs,8.6
2016,prince,8.72
2016,philip glass,8.6
2016,michael jackson,9.3
2016,kendrick lamar,8.6
2016,esperanza spalding,8.6
2016,anderson .paak,8.6
2016,abba,8.6
2016,young thug,8.0
2016,washington phillips,8.5
2016,vivien goldman,8.5
2016,"vijay iyer, wadada leo smith",8.5
2016,"trd, grs och stenar",8.5
2016,the avalanches,8.5
2016,terry allen,8.25
2016,slum village,8.5
2016,rachel's,8.5
2016,mitski,8.5
2016,lush,8.05
2016,kate bush,9.25
2016,john cale,8.5
2016,hop along,8.5
2016,grace jones,8.5
2016,g.l.o.s.s.,8.5
2016,frankie cosmos,8.5
2016,flying saucer attack,8.5
2016,fleetwood mac,8.85
2016,danny brown,8.5
2016,cluster,8.5
2016,car seat headrest,8.5
2016,brand new,8.5
2016,brad fiedel,8.5
2016,beyonc,8.5
2016,white lung,8.4
2016,terry reid,8.4
2016,r.e.m.,8.4
2016,parquet courts,8.4
2016,moodymann,8.4
2016,miles davis,8.4
2016,maxwell,8.4
2016,lee hazlewood,8.4
2016,"kaitlyn aurelia smith, suzanne ciani",8.4
2016,jamila woods,8.4
2016,elza soares,8.4
2016,cobalt,8.4
2016,bill evans,8.4
2016,anna meredith,8.4
2016,albert ayler,8.4
2016,whitney,8.3
2016,weyes blood,8.3
2016,the fall,8.3
2016,soundgarden,8.3
2016,sheer mag,8.3
2016,schoolboy q,8.3
2016,"prince, the new power generation",8.3
2016,number girl,8.3
2016,metronome,8.3
2016,krallice,8.3
2016,kevin morby,8.3
2016,jenny hval,8.3
2016,"jack dejohnette, ravi coltrane, matthew garrison",8.3
2016,"hamilton leithauser, rostam",8.3
2016,dvsn,8.3
2016,darcy james argue's secret society,8.3
2016,craw,8.3
2016,cluster ensemble,8.3
2016,vektor,8.2
2016,tim hecker,8.2
2016,the monochrome set,8.2
2016,the julie ruin,8.2
2016,the chills,8.2
2016,tanya tagaq,8.2
2016,syrinx,8.2
2016,subrosa,8.2
2016,shy layers,8.2
2016,pusha t,8.2
2016,p.s. eliot,8.2
2016,nxworries,8.2
2016,notekillers,8.2
2016,moor mother,8.2
