Genre,Artist,Rating
pop/r&b,casey dienel,7.6
pop/r&b,bing ji ling,7.6
pop/r&b,bembeya jazz national,7.6
pop/r&b,the weeknd,7.59
pop/r&b,nina simone,7.57
pop/r&b,the innocence mission,7.55
pop/r&b,sun airway,7.55
pop/r&b,sky ferreira,7.55
pop/r&b,meredith bragg and the terminals,7.55
pop/r&b,jean grae,7.55
pop/r&b,edith frost,7.53
pop/r&b,dm-funk,7.52
pop/r&b,ying yang twins,7.5
pop/r&b,william shatner,7.5
pop/r&b,"van dyke parks, inara george",7.5
pop/r&b,the-drum,7.5
pop/r&b,the glimmers,7.5
pop/r&b,the delfonics,7.5
pop/r&b,the budos band,7.5
pop/r&b,slim thug,7.5
pop/r&b,shrimp boat,7.5
pop/r&b,scarface,7.5
pop/r&b,rich boy,7.5
pop/r&b,octet,7.5
pop/r&b,miko,7.5
pop/r&b,meanderthals,7.5
pop/r&b,lightships,7.5
pop/r&b,l.a. carnival,7.5
pop/r&b,kristin kontrol,7.5
pop/r&b,jon auer,7.5
pop/r&b,icona pop,7.5
pop/r&b,hawnay troof,7.5
pop/r&b,gallant,7.5
pop/r&b,finale,7.5
pop/r&b,duck sauce,7.5
pop/r&b,dj spinna,7.5
pop/r&b,cool uncle,7.5
pop/r&b,charlene,7.5
pop/r&b,bound stems,7.5
pop/r&b,black milk,7.5
pop/r&b,bettye lavette,7.5
pop/r&b,antibalas,7.5
pop/r&b,about,7.5
pop/r&b,shugo tokumaru,7.48
pop/r&b,mavis staples,7.48
pop/r&b,clipse,7.48
pop/r&b,tinashe,7.47
pop/r&b,stereo total,7.47
pop/r&b,bjrn torske,7.47
pop/r&b,luke haines,7.45
pop/r&b,lindstrm & prins thomas,7.45
pop/r&b,glenn jones,7.45
pop/r&b,amerie,7.45
pop/r&b,secret circuit,7.43
pop/r&b,brazilian girls,7.43
pop/r&b,yumi zouma,7.4
pop/r&b,via tania,7.4
pop/r&b,tink,7.4
pop/r&b,three 6 mafia,7.4
pop/r&b,the supreme jubilees,7.4
pop/r&b,the nice boys,7.4
pop/r&b,the coctails,7.4
pop/r&b,sad13,7.4
pop/r&b,paul schneider,7.4
pop/r&b,n.o.i.a.,7.4
pop/r&b,moses sumney,7.4
pop/r&b,lyrics born,7.4
pop/r&b,lee fields & the expressions,7.4
pop/r&b,kehlani,7.4
pop/r&b,jos james,7.4
pop/r&b,greneberg,7.4
pop/r&b,gigi,7.4
pop/r&b,gatto fritto,7.4
pop/r&b,frank sinatra,7.4
pop/r&b,dananananaykroyd,7.4
pop/r&b,dan bryk,7.4
pop/r&b,cunninlynguists,7.4
pop/r&b,camp lo,7.4
pop/r&b,august alsina,7.4
pop/r&b,the go-betweens,7.38
pop/r&b,la big vic,7.37
pop/r&b,keren ann,7.37
pop/r&b,project pat,7.35
pop/r&b,pretty & nice,7.35
pop/r&b,outkast,7.35
pop/r&b,nodzzz,7.35
pop/r&b,metro area,7.35
pop/r&b,lady gaga,7.35
pop/r&b,pure x,7.33
pop/r&b,boat,7.33
pop/r&b,tim cohen,7.3
pop/r&b,the parallax corporation,7.3
pop/r&b,the lonely island,7.3
pop/r&b,the edge of daybreak,7.3
pop/r&b,the aluminum group,7.3
pop/r&b,southern shores,7.3
pop/r&b,richard davies,7.3
pop/r&b,razika,7.3
pop/r&b,quinn walker,7.3
pop/r&b,pieces of peace,7.3
pop/r&b,phantom posse,7.3
pop/r&b,natasha kmeto,7.3
pop/r&b,mungolian jet set,7.3
pop/r&b,montag,7.3
pop/r&b,lorde,7.3
pop/r&b,lia ices,7.3
pop/r&b,lets eat grandma,7.3
pop/r&b,f(x),7.3
pop/r&b,"dm-funk, steve arrington",7.3
pop/r&b,dj harvey,7.3
pop/r&b,danny!,7.3
pop/r&b,chris richards,7.3
pop/r&b,chin up chin up,7.3
pop/r&b,bob & gene,7.3
pop/r&b,baby charles,7.3
pop/r&b,baby blak,7.3
pop/r&b,azari & iii,7.3
pop/r&b,art department,7.3
pop/r&b,alunageorge,7.3
pop/r&b,adele,7.3
pop/r&b,2ne1,7.3
pop/r&b,ariana grande,7.27
pop/r&b,silje nes,7.25
pop/r&b,quantic,7.25
pop/r&b,pas/cal,7.25
pop/r&b,escort,7.25
pop/r&b,carly rae jepsen,7.25
pop/r&b,lisa germano,7.23
pop/r&b,black box recorder,7.23
pop/r&b,big k.r.i.t.,7.21
pop/r&b,white mystery,7.2
pop/r&b,the-dream,7.2
pop/r&b,the primary 5,7.2
pop/r&b,the diminisher,7.2
pop/r&b,shad,7.2
pop/r&b,saint etienne,7.2
pop/r&b,"robyn, la bagatelle magique",7.2
pop/r&b,pavo pavo,7.2
pop/r&b,paul de jong,7.2
pop/r&b,mr. wright,7.2
pop/r&b,morgan geist,7.2
pop/r&b,marianne dissard,7.2
pop/r&b,"major lazer, la roux",7.2
pop/r&b,lucky soul,7.2
pop/r&b,kadhja bonet,7.2
pop/r&b,hard mix,7.2
pop/r&b,grass widow,7.2
pop/r&b,erika spring,7.2
pop/r&b,diskjokke,7.2
pop/r&b,destiny's child,7.2
pop/r&b,"d'eon, grimes",7.2
pop/r&b,bobby,7.2
pop/r&b,babyface,7.2
pop/r&b,aaron abernathy,7.2
pop/r&b,sleigh bells,7.18
pop/r&b,prince,7.18
pop/r&b,ymusic,7.15
pop/r&b,cody chesnutt,7.15
pop/r&b,scissor sisters,7.13
pop/r&b,ryksopp,7.11
pop/r&b,zhala,7.1
pop/r&b,usher,7.1
pop/r&b,tove lo,7.1
pop/r&b,the universe,7.1
pop/r&b,the shoes,7.1
pop/r&b,the blow,7.1
pop/r&b,swizz beatz,7.1
pop/r&b,strong arm steady,7.1
pop/r&b,sol seppy,7.1
pop/r&b,seu jorge,7.1
pop/r&b,santogold,7.1
pop/r&b,romanowski,7.1
pop/r&b,pallers,7.1
pop/r&b,okay,7.1
pop/r&b,mike simonetti,7.1
pop/r&b,micachu and the shapes,7.1
pop/r&b,meow meow,7.1
pop/r&b,martin carr,7.1
pop/r&b,madder rose,7.1
pop/r&b,m,7.1
pop/r&b,london grammar,7.1
pop/r&b,hezekiah,7.1
pop/r&b,heikki,7.1
pop/r&b,gena rowlands band,7.1
pop/r&b,enya,7.1
pop/r&b,dornik,7.1
pop/r&b,dominique leone,7.1
pop/r&b,dave derby,7.1
pop/r&b,babu,7.1
pop/r&b,ashley park,7.1
pop/r&b,chairlift,7.07
pop/r&b,alfie,7.05
pop/r&b,partynextdoor,7.03
pop/r&b,jamie lidell,7.03
pop/r&b,m.i.a.,7.02
pop/r&b,tops,7.0
pop/r&b,the yolks,7.0
pop/r&b,the tears,7.0
pop/r&b,the suzan,7.0
pop/r&b,tei shi,7.0
pop/r&b,soul clap,7.0
pop/r&b,skylar spence,7.0
pop/r&b,skeletons and the girl-faced boys,7.0
pop/r&b,sebastian blanck,7.0
pop/r&b,sapphire slows,7.0
pop/r&b,sade,7.0
pop/r&b,readymade,7.0
pop/r&b,petracovich,7.0
pop/r&b,oj da juiceman,7.0
pop/r&b,no. 2,7.0
pop/r&b,nice device,7.0
pop/r&b,music go music,7.0
pop/r&b,moscow club,7.0
pop/r&b,molly nilsson,7.0
pop/r&b,miss kittin,7.0
pop/r&b,mind fair,7.0
pop/r&b,mayer hawthorne,7.0
pop/r&b,mary j. blige,7.0
pop/r&b,mark e,7.0
pop/r&b,lullaby baxter,7.0
pop/r&b,leon bridges,7.0
pop/r&b,justin timberlake,7.0
pop/r&b,jojo,7.0
pop/r&b,john legend,7.0
pop/r&b,jodeci,7.0
pop/r&b,gallygows,7.0
pop/r&b,electric soft parade,7.0
pop/r&b,dj t.,7.0
pop/r&b,daniele baldelli,7.0
pop/r&b,cortney tidwell,7.0
pop/r&b,charlotte gainsbourg,7.0
pop/r&b,baby elephant,7.0
pop/r&b,andrea perry,7.0
pop/r&b,the real tuesday weld,6.98
pop/r&b,jessy lanza,6.98
pop/r&b,antibalas afrobeat orchestra,6.97
pop/r&b,major lazer,6.96
pop/r&b,k-os,6.95
pop/r&b,jherek bischoff,6.95
pop/r&b,ganglians,6.95
pop/r&b,charles bradley,6.95
pop/r&b,bikeride,6.95
pop/r&b,anika,6.95
pop/r&b,the drums,6.93
pop/r&b,true love always,6.9
pop/r&b,the teenagers,6.9
pop/r&b,the stepkids,6.9
pop/r&b,the frequency,6.9
pop/r&b,skeletons,6.9
pop/r&b,sin fang bous,6.9
pop/r&b,sin fang,6.9
pop/r&b,shyne,6.9
pop/r&b,patrick cleandenim,6.9
pop/r&b,norah jones,6.9
pop/r&b,michael kiwanuka,6.9
pop/r&b,melvin van peebles,6.9
pop/r&b,louis philippe,6.9
pop/r&b,kate boy,6.9
pop/r&b,joe pernice,6.9
pop/r&b,"joan as police woman, benjamin lazar davis",6.9
pop/r&b,jesca hoop,6.9
pop/r&b,goodie mob,6.9
pop/r&b,god help the girl,6.9
pop/r&b,fool's gold,6.9
pop/r&b,ben + vesper,6.9
pop/r&b,anna wise,6.9
pop/r&b,anna calvi,6.9
pop/r&b,velvet crush,6.85
pop/r&b,fol chen,6.83
pop/r&b,woolfy,6.8
pop/r&b,weaves,6.8
pop/r&b,vitesse,6.8
pop/r&b,this is ivy league,6.8
pop/r&b,the prom,6.8
pop/r&b,the olympians,6.8
pop/r&b,"the autumn defense, hem",6.8
pop/r&b,taylor mcferrin,6.8
pop/r&b,syl johnson,6.8
pop/r&b,soft hair,6.8
pop/r&b,sassyblack,6.8
pop/r&b,raphael saadiq,6.8
pop/r&b,ramona lisa,6.8
pop/r&b,rahel,6.8
pop/r&b,"pete rock, camp lo",6.8
pop/r&b,majid jordan,6.8
pop/r&b,joakim,6.8
pop/r&b,jesse boykins iii,6.8
pop/r&b,inc. no world,6.8
pop/r&b,hospital ships,6.8
pop/r&b,hem,6.8
pop/r&b,foxes in fiction,6.8
pop/r&b,el michels affair,6.8
pop/r&b,david shrigley,6.8
pop/r&b,"david grubbs, mats gustafsson",6.8
pop/r&b,bibi bourelly,6.8
pop/r&b,antonionian,6.8
pop/r&b,all natural,6.8
pop/r&b,alicia keys,6.8
pop/r&b,mugison,6.77
pop/r&b,soft metals,6.75
pop/r&b,hi-tek,6.75
pop/r&b,buckshot,6.75
pop/r&b,pram,6.73
pop/r&b,the knux,6.7
pop/r&b,the curtains,6.7
pop/r&b,the blue jean committee,6.7
pop/r&b,sofa surfers,6.7
pop/r&b,silk flowers,6.7
pop/r&b,sean lennon,6.7
pop/r&b,psapp,6.7
pop/r&b,north highlands,6.7
pop/r&b,namie amuro,6.7
pop/r&b,mantler,6.7
pop/r&b,magic bullets,6.7
pop/r&b,lana del rey,6.7
pop/r&b,lake,6.7
pop/r&b,kleerup,6.7
pop/r&b,icky blossoms,6.7
pop/r&b,golden ball,6.7
pop/r&b,girlsareshort,6.7
pop/r&b,frausdots,6.7
pop/r&b,francis and the lights,6.7
pop/r&b,fifth harmony,6.7
pop/r&b,dean & britta,6.7
pop/r&b,class actress,6.7
pop/r&b,blakroc,6.7
pop/r&b,bjrk,6.7
pop/r&b,6th borough project,6.7
pop/r&b,jeremy jay,6.68
pop/r&b,florence and the machine,6.68
pop/r&b,luke temple,6.67
pop/r&b,chicks on speed,6.67
pop/r&b,david grubbs,6.66
pop/r&b,jaill,6.65
pop/r&b,chain and the gang,6.65
pop/r&b,bachelorette,6.65
pop/r&b,echoboy,6.63
pop/r&b,windsurf,6.6
pop/r&b,total babes,6.6
pop/r&b,the internet,6.6
pop/r&b,sarah shannon,6.6
pop/r&b,re-up gang,6.6
pop/r&b,random axe,6.6
pop/r&b,princess chelsea,6.6
pop/r&b,primary 1,6.6
pop/r&b,pierced arrows,6.6
pop/r&b,phantogram,6.6
pop/r&b,lpsley,6.6
pop/r&b,jason derulo,6.6
pop/r&b,ian isiah,6.6
pop/r&b,devon williams,6.6
pop/r&b,denitia and sene,6.6
pop/r&b,bryan scary,6.6
pop/r&b,bonde do rol,6.6
pop/r&b,white sea,6.55
pop/r&b,santigold,6.55
pop/r&b,rihanna,6.55
pop/r&b,devin the dude,6.55
pop/r&b,elliphant,6.53
pop/r&b,deptford goth,6.53
pop/r&b,georgia anne muldrow,6.52
pop/r&b,young ejecta,6.5
pop/r&b,twenty88,6.5
pop/r&b,trentemller,6.5
pop/r&b,the pinker tones,6.5
pop/r&b,the late b.p. helium,6.5
pop/r&b,stephen emmer,6.5
pop/r&b,ro james,6.5
pop/r&b,plush,6.5
pop/r&b,oscar,6.5
pop/r&b,mila j,6.5
pop/r&b,kllo,6.5
pop/r&b,kaia,6.5
pop/r&b,k'naan,6.5
pop/r&b,jon bap,6.5
pop/r&b,ivy,6.5
pop/r&b,"freeway, jake one",6.5
pop/r&b,fred falke,6.5
pop/r&b,flin flon,6.5
pop/r&b,boas,6.5
pop/r&b,"black milk, danny brown",6.5
pop/r&b,andy partridge,6.5
pop/r&b,alexis taylor,6.5
pop/r&b,ane brun,6.45
pop/r&b,trey songz,6.4
pop/r&b,teen,6.4
pop/r&b,so many dynamos,6.4
pop/r&b,rachel grimes,6.4
pop/r&b,ortolan,6.4
pop/r&b,obi best,6.4
pop/r&b,nina sky,6.4
pop/r&b,nelly furtado,6.4
pop/r&b,jason falkner,6.4
pop/r&b,imogen heap,6.4
pop/r&b,django django,6.4
pop/r&b,cardinal,6.4
pop/r&b,alsace lorraine,6.4
pop/r&b,money mark,6.35
pop/r&b,jarvis cocker,6.35
pop/r&b,charli xcx,6.35
pop/r&b,the minders,6.33
pop/r&b,the brunettes,6.3
pop/r&b,sarah nixey,6.3
pop/r&b,restless people,6.3
pop/r&b,reclinerland,6.3
pop/r&b,rainbow arabia,6.3
pop/r&b,"nils frahm, woodkid",6.3
pop/r&b,nick jonas,6.3
pop/r&b,mavado,6.3
pop/r&b,m. craft,6.3
pop/r&b,lucius,6.3
pop/r&b,laura welsh,6.3
pop/r&b,jhen aiko,6.3
pop/r&b,illa j,6.3
pop/r&b,emiliana torrini,6.3
pop/r&b,do or die,6.3
pop/r&b,christmas island,6.3
pop/r&b,alex izenberg,6.3
pop/r&b,exile,6.25
pop/r&b,amor de das,6.25
pop/r&b,metronomy,6.24
pop/r&b,the last town chorus,6.2
pop/r&b,sylvan esso,6.2
pop/r&b,sybarite,6.2
pop/r&b,omid,6.2
pop/r&b,lion babe,6.2
pop/r&b,leaves,6.2
pop/r&b,justin bieber,6.2
pop/r&b,jungle,6.2
pop/r&b,golden triangle,6.2
pop/r&b,frankie knuckles,6.2
pop/r&b,flo morrissey,6.2
pop/r&b,everything everything,6.2
pop/r&b,envelopes,6.2
pop/r&b,dub trio,6.2
pop/r&b,doug randle,6.2
pop/r&b,chilly gonzales,6.2
pop/r&b,bruno mars,6.2
pop/r&b,ben khan,6.2
pop/r&b,anna oxygen,6.2
pop/r&b,abra,6.2
pop/r&b,the broken west,6.15
pop/r&b,the pearlfishers,6.1
pop/r&b,shine 2009,6.1
pop/r&b,rolo tomassi,6.1
pop/r&b,opossom,6.1
pop/r&b,magic kids,6.1
pop/r&b,led er est,6.1
pop/r&b,"jeremih, shlohmo",6.1
pop/r&b,chllngr,6.1
pop/r&b,cats in paris,6.1
pop/r&b,bottin,6.1
pop/r&b,black devil disco club,6.1
pop/r&b,benni hemm hemm,6.1
pop/r&b,airbird,6.1
pop/r&b,alessia cara,6.05
pop/r&b,turbo fruits,6.0
pop/r&b,steve spacek,6.0
pop/r&b,ski beatz,6.0
pop/r&b,seeland,6.0
pop/r&b,roy wood$,6.0
pop/r&b,miles kurosky,6.0
pop/r&b,milenasong,6.0
pop/r&b,manda rin,6.0
pop/r&b,lissy trullie,6.0
pop/r&b,letting up despite great faults,6.0
pop/r&b,frenemies,6.0
pop/r&b,ensemble,6.0
pop/r&b,"connan mockasin, devont hynes",6.0
pop/r&b,chappaquiddick skyline,6.0
pop/r&b,call and response,6.0
pop/r&b,bebel gilberto,6.0
pop/r&b,arling and cameron,6.0
pop/r&b,ciara,5.98
pop/r&b,think about life,5.95
pop/r&b,future bible heroes,5.93
pop/r&b,zayn,5.9
pop/r&b,westside connection,5.9
pop/r&b,the herbaliser,5.9
pop/r&b,sza,5.9
pop/r&b,starchild & the new romantic,5.9
pop/r&b,rondelles,5.9
pop/r&b,my gold mask,5.9
pop/r&b,milagres,5.9
pop/r&b,inc.,5.9
pop/r&b,ian broudie,5.9
pop/r&b,charles hamilton,5.9
pop/r&b,andy kim,5.9
pop/r&b,sia,5.85
pop/r&b,james pants,5.85
pop/r&b,gwen stefani,5.83
pop/r&b,wounded lion,5.8
pop/r&b,willow,5.8
pop/r&b,trumpeter swan,5.8
pop/r&b,the pipettes,5.8
pop/r&b,tanya morgan,5.8
pop/r&b,sebastien grainger & the mountains,5.8
pop/r&b,sarah cracknell,5.8
pop/r&b,nik freitas,5.8
pop/r&b,misha,5.8
pop/r&b,keak da sneak,5.8
pop/r&b,dj khaled,5.8
pop/r&b,clare and the reasons,5.8
pop/r&b,boots,5.8
pop/r&b,bc camplight,5.8
pop/r&b,baaba maal,5.8
pop/r&b,apex manor,5.8
pop/r&b,client,5.78
pop/r&b,thievery corporation,5.76
pop/r&b,eric matthews,5.75
pop/r&b,ear pwr,5.75
pop/r&b,young dreams,5.7
pop/r&b,vybz kartel,5.7
pop/r&b,the waxwings,5.7
pop/r&b,the chain gang of 1974,5.7
pop/r&b,the big sleep,5.7
pop/r&b,melochrome,5.7
pop/r&b,isobel campbell,5.7
pop/r&b,hope of the states,5.7
pop/r&b,ferraby lionheart,5.7
pop/r&b,dudley perkins,5.67
pop/r&b,2:54,5.65
pop/r&b,damon albarn,5.63
pop/r&b,nedelle & thom,5.6
pop/r&b,lissie,5.6
pop/r&b,bullfrog,5.6
pop/r&b,ben browning,5.6
pop/r&b,giorgio moroder,5.55
pop/r&b,banjo or freakout,5.55
pop/r&b,when saints go machine,5.5
pop/r&b,terry callier,5.5
pop/r&b,stark reality,5.5
pop/r&b,sam smith,5.5
pop/r&b,poor moon,5.5
pop/r&b,nina persson,5.5
pop/r&b,nate ruess,5.5
pop/r&b,devont hynes,5.5
pop/r&b,alphabeat,5.5
pop/r&b,young gunz,5.45
pop/r&b,maria taylor,5.45
pop/r&b,twista,5.4
pop/r&b,starling electric,5.4
pop/r&b,maximilian hecker,5.4
pop/r&b,emeli sand,5.4
pop/r&b,box elders,5.4
pop/r&b,nicolay,5.33
pop/r&b,polly scattergood,5.3
pop/r&b,leika,5.3
pop/r&b,former ghosts,5.3
pop/r&b,discodeine,5.3
pop/r&b,"cam'ron, dj drama, vado",5.3
pop/r&b,50 cent,5.27
pop/r&b,amy winehouse,5.22
pop/r&b,the phenomenal handclap band,5.2
pop/r&b,kiesza,5.2
pop/r&b,jazzanova,5.2
pop/r&b,kidz in the hall,5.17
pop/r&b,strfkr,5.1
pop/r&b,obie trice,5.1
pop/r&b,blue states,5.1
pop/r&b,pharrell,5.05
pop/r&b,banks,5.05
pop/r&b,yuji oniki,5.0
pop/r&b,the silent league,5.0
pop/r&b,sohn,5.0
pop/r&b,mixel pixel,5.0
pop/r&b,marbles,5.0
pop/r&b,dinner,5.0
pop/r&b,bis,4.93
pop/r&b,we are the world,4.9
pop/r&b,ryn weaver,4.9
pop/r&b,madonna,4.9
pop/r&b,halsey,4.9
pop/r&b,foxes,4.9
pop/r&b,cocorosie,4.88
pop/r&b,west indian girl,4.8
pop/r&b,roommate,4.8
pop/r&b,mapei,4.8
pop/r&b,lullaby for the working class,4.8
pop/r&b,lisa gerrard,4.8
pop/r&b,kid sister,4.8
pop/r&b,the isles,4.7
pop/r&b,darkel,4.7
pop/r&b,cousteau,4.7
pop/r&b,big black delta,4.7
pop/r&b,mark ronson,4.65
pop/r&b,dj drama,4.5
pop/r&b,wonderful,4.4
pop/r&b,dirty vegas,4.4
pop/r&b,aeroplane,4.4
pop/r&b,kimbra,4.3
pop/r&b,catcall,4.3
pop/r&b,zambri,4.2
pop/r&b,"cam'ron, vado, mckenzie eddy",4.2
pop/r&b,ice water,4.1
pop/r&b,2pac,4.1
pop/r&b,without gravity,4.0
pop/r&b,wet,4.0
pop/r&b,burt bacharach,4.0
pop/r&b,ltj bukem,3.9
pop/r&b,edison woods,3.9
pop/r&b,"buckshot, krs-one",3.9
pop/r&b,morcheeba,3.8
pop/r&b,everybody was in the french resistance...now!,3.8
pop/r&b,chris lee,3.8
pop/r&b,arlo,3.8
pop/r&b,quix*o*tic,3.6
pop/r&b,tinted windows,3.5
pop/r&b,magic!,3.5
pop/r&b,har mar superstar,3.23
pop/r&b,yung joc,3.2
pop/r&b,country teasers,3.1
pop/r&b,miley cyrus,3.0
pop/r&b,hey willpower,3.0
pop/r&b,the qemists,2.9
pop/r&b,northern state,2.9
pop/r&b,gravy train!!!!,2.9
pop/r&b,pop etc,2.5
pop/r&b,charlie puth,2.5
pop/r&b,bravehearts,2.5
pop/r&b,the dolls,2.4
pop/r&b,jessie j,2.0
pop/r&b,brassy,2.0
pop/r&b,amanda blank,2.0
pop/r&b,push kings,0.1
pop/r&b,travis morrison,0.0
rap,ultramagnetic mc's,9.7
rap,n.w.a.,9.7
rap,a tribe called quest,9.5
rap,non-prophets,9.2
rap,digable planets,9.2
rap,king geedorah,9.0
rap,company flow,9.0
rap,kendrick lamar,8.85
rap,the pharcyde,8.8
rap,chance the rapper,8.75
rap,steinski,8.7
rap,dj signify,8.7
rap,dr. dre,8.65
rap,roll deep,8.5
rap,lewis parker,8.5
rap,"jay z, kanye west",8.5
rap,"dj target, riko",8.5
rap,"busdriver, daedelus, radioinactive",8.5
rap,vince staples,8.43
rap,kanye west,8.43
rap,johnson&jonson,8.4
rap,gza,8.37
rap,shabazz palaces,8.33
rap,"vijay iyer, mike ladd",8.3
rap,hymie's basement,8.3
rap,donnie trumpet & the social experiment,8.3
rap,run the jewels,8.28
rap,gang starr,8.25
rap,danny brown,8.25
rap,dj quik,8.23
rap,tes,8.2
rap,"prodigy, the alchemist",8.2
rap,mr. len,8.2
rap,meanest man contest,8.2
rap,kamaiyah,8.2
rap,joey purp,8.2
rap,"dj quik, kurupt",8.2
rap,"anticon, jel",8.2
rap,dizzee rascal,8.18
rap,schoolboy q,8.17
rap,killer mike,8.17
rap,a$ap rocky,8.17
rap,ugk,8.15
rap,mantronix,8.15
rap,isaiah rashad,8.15
rap,earl sweatshirt,8.15
rap,"vic spencer, chris crack",8.1
rap,sway,8.1
rap,"steve lehman, slbyone",8.1
rap,run-d.m.c.,8.1
rap,"lil wayne, dj drama",8.1
rap,"chance the rapper, jeremih",8.1
rap,a tribe called red,8.1
rap,j-zone,8.05
rap,"action bronson, party supplies",8.05
rap,subtle,8.03
rap,drake,8.02
rap,viktor vaughn,8.0
rap,ttc,8.0
rap,the rub,8.0
rap,the jacka,8.0
rap,princess superstar,8.0
rap,payroll giovanni,8.0
rap,open mike eagle,8.0
rap,noname,8.0
rap,mike ladd,8.0
rap,"madlib, freddie gibbs",8.0
rap,kweku collins,8.0
rap,jay rock,8.0
rap,eazy-e,8.0
rap,dr. yen lo,8.0
rap,diverse,8.0
rap,captain murphy,8.0
rap,cam & china,8.0
rap,"birdman, young thug, rich homie quan",8.0
rap,sage francis,7.98
rap,missy elliott,7.98
rap,el-p,7.95
rap,dlek,7.95
rap,young bleed,7.9
rap,terius nash,7.9
rap,prince po,7.9
rap,playboy tre,7.9
rap,paul wall,7.9
rap,nacho picasso,7.9
rap,ka,7.9
rap,juvenile,7.9
rap,juggaknots,7.9
rap,jimi tents,7.9
rap,j. stalin,7.9
rap,"freeway, the jacka",7.9
rap,emc,7.9
rap,clouddead,7.9
rap,"azeem, variable unit",7.9
rap,oh no,7.88
rap,blackalicious,7.85
rap,freddie gibbs,7.82
rap,why khaliq,7.8
rap,ty money,7.8
rap,skepta,7.8
rap,rhettmatic,7.8
rap,paper route gangstaz,7.8
rap,"nick catchdubs, jackie chain",7.8
rap,mouse on tha track,7.8
rap,london o'connor,7.8
rap,lil' kim,7.8
rap,kodie shane,7.8
rap,kmd,7.8
rap,ghislain poirier,7.8
rap,gaika,7.8
rap,fingathing,7.8
rap,eric b. & rakim,7.8
rap,"e-40, too $hort",7.8
rap,doseone,7.8
rap,"danger mouse, jemini",7.8
rap,chrome,7.8
rap,big freedia,7.8
rap,bbu,7.8
rap,aesop rock,7.8
rap,young thug,7.78
rap,the coup,7.78
rap,quasimoto,7.78
rap,yg,7.77
rap,madvillain,7.77
rap,g-side,7.73
rap,willie isz,7.7
rap,vic spencer,7.7
rap,rae sremmurd,7.7
rap,"radioinactive, antimc",7.7
rap,nocando,7.7
rap,max b,7.7
rap,"lil b, chance the rapper",7.7
rap,ill bill,7.7
rap,father,7.7
rap,elzhi,7.7
rap,dreezy,7.7
rap,"don trip, starlito",7.7
rap,dipset,7.7
rap,death grips,7.7
rap,crown city rockers,7.7
rap,cooly g,7.7
rap,bubba sparxxx,7.7
rap,bobby creekwater,7.7
rap,"aesop rock, homeboy sandman",7.7
rap,clams casino,7.68
rap,brother ali,7.68
rap,azealia banks,7.68
rap,roc marciano,7.67
rap,mick jenkins,7.67
rap,edan,7.67
rap,people under the stairs,7.65
rap,big boi,7.65
rap,the gaslamp killer,7.63
rap,kevin gates,7.61
rap,young dro,7.6
rap,wiki,7.6
rap,milo,7.6
rap,le1f,7.6
rap,jake one,7.6
rap,goldlink,7.6
rap,fugees,7.6
rap,fiend,7.6
rap,"faust, dlek",7.6
rap,das racist,7.6
rap,bj the chicago kid,7.6
rap,de la soul,7.57
rap,davinci,7.57
rap,rahim,7.55
rap,jean grae,7.55
rap,food for animals,7.55
rap,boldy james,7.55
rap,future,7.54
rap,ying yang twins,7.5
rap,vic mensa,7.5
rap,"tyler, the creator",7.5
rap,troy ave,7.5
rap,tree,7.5
rap,trae,7.5
rap,speech debelle,7.5
rap,slim thug,7.5
rap,scarface,7.5
rap,sage the gemini,7.5
rap,rich boy,7.5
rap,reflection eternal,7.5
rap,r.a. the rugged man,7.5
rap,plan b,7.5
rap,peanut butter wolf,7.5
rap,odd future wolf gang kill them all,7.5
rap,lucki eck$,7.5
rap,large professor,7.5
rap,kool keith,7.5
rap,junglepussy,7.5
rap,innanet james,7.5
rap,hi-fidel and dj crucial,7.5
rap,girl unit,7.5
rap,g perico,7.5
rap,freestyle fellowship,7.5
rap,deniro farrar,7.5
rap,cannibal ox,7.5
rap,cakes da killa,7.5
rap,boogie,7.5
rap,blue sky black death,7.5
rap,black milk,7.5
rap,bike for three!,7.5
rap,allan kingdom,7.5
rap,clipse,7.48
rap,mf doom,7.47
rap,dej loaf,7.47
rap,nguzunguzu,7.46
rap,beastie boys,7.46
rap,salva,7.45
rap,rhymefest,7.45
rap,jaylib,7.45
rap,gnarls barkley,7.45
rap,saul williams,7.43
rap,little simz,7.43
rap,double dagger,7.43
rap,young money,7.4
rap,warren g,7.4
rap,tink,7.4
rap,three 6 mafia,7.4
rap,swet shop boys,7.4
rap,"smoke dza, pete rock",7.4
rap,plastic little,7.4
rap,pedestrian,7.4
rap,lyrics born,7.4
rap,lil reese,7.4
rap,lifesavas,7.4
rap,immortal technique,7.4
rap,"girl talk, freeway",7.4
rap,fat trel,7.4
rap,erick sermon,7.4
rap,"domo genesis, the alchemist",7.4
rap,"dj fresh, ezale",7.4
rap,cunninlynguists,7.4
rap,camp lo,7.4
rap,brother reade,7.4
rap,"boldy james, the alchemist",7.4
rap,august alsina,7.4
rap,j dilla,7.39
rap,wu-tang clan,7.38
rap,nas,7.38
rap,serengeti,7.37
rap,the roots,7.36
rap,chief keef,7.36
rap,sicko mobb,7.35
rap,project pat,7.35
rap,outkast,7.35
rap,mellowhype,7.35
rap,king louie,7.35
rap,d.r.a.m.,7.35
rap,madlib,7.34
rap,main attrakionz,7.33
rap,curren$y,7.31
rap,white gzus,7.3
rap,vado,7.3
rap,tut,7.3
